timestamp, temperature, humidity, pressure, custom_MICS, ratio_NH3, ratio_CO, ratio_NO2, nh3, co, no2, c3h8, c4h10, ch4, h2, c2h5oh, alpha1, alpha2, alphadiff, specdiff
8227741, 9, 78, 99913.00, 459, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97300, 625542, 389562, 231807
8287751, 9, 78, 99913.00, 441, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 117135, 631439, 389042, 238574
8347751, 9, 78, 99913.00, 470, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105083, 615266, 391140, 226262
8407755, 9, 78, 99914.00, 475, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98865, 622448, 390651, 228070
8467756, 9, 77, 99913.00, 469, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 92097, 617297, 389781, 222746
8527757, 9, 77, 99919.00, 467, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 76338, 617376, 393214, 225614
8587760, 9, 77, 99919.00, 469, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 102196, 620945, 389119, 224846
8647770, 9, 77, 99921.00, 464, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 74648, 624124, 390415, 230438
8707770, 9, 78, 99916.00, 466, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 144368, 626464, 390356, 233641
8767773, 9, 77, 99918.00, 470, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 52781, 622751, 387991, 228867
8827773, 9, 77, 99922.00, 469, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 50615, 624803, 391108, 230781
8887774, 9, 77, 99918.00, 464, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 135160, 621664, 392540, 225574
8947778, 9, 77, 99917.00, 452, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 89993, 618037, 394427, 226279
9007787, 9, 77, 99921.00, 453, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 143564, 620591, 391035, 226637
9067788, 9, 77, 99920.00, 452, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 118308, 623947, 388261, 232755
9127792, 9, 77, 99917.00, 441, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 130898, 623385, 391233, 229133
9187802, 9, 77, 99918.00, 446, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90309, 626892, 387307, 232641
9247802, 9, 77, 99920.00, 453, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 82684, 620020, 397150, 226097
9307802, 9, 78, 99923.00, 454, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 151479, 627234, 392290, 232355
9367806, 9, 77, 99929.00, 454, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 72773, 623772, 392240, 227980
9427808, 9, 77, 99926.00, 448, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 127974, 610358, 390821, 219870
9487808, 9, 77, 99923.00, 448, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 133788, 620709, 390384, 228270
9547811, 9, 77, 99927.00, 448, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 61843, 615898, 391621, 221261
9607812, 9, 77, 99924.00, 441, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 101680, 616042, 391615, 223035
9667812, 9, 77, 99929.00, 430, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 46809, 616178, 393601, 222286
9727816, 9, 77, 99927.00, 422, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 138018, 615270, 390643, 222271
9787816, 9, 78, 99932.00, 430, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 118320, 618340, 387659, 224501
9847817, 9, 77, 99930.00, 417, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 127028, 612819, 393137, 221129
9907821, 9, 78, 99930.00, 425, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 77477, 615727, 389342, 223633
9967821, 9, 77, 99932.00, 425, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97586, 618609, 392425, 224811
10027822, 9, 77, 99935.00, 412, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 62234, 614077, 388967, 221802
10087823, 9, 78, 99934.00, 414, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 155659, 618400, 391186, 224339
10147826, 9, 78, 99935.00, 427, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 137558, 617437, 391650, 225772
10207827, 9, 77, 99932.00, 428, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 46984, 621656, 390678, 228094
10267828, 9, 78, 99939.00, 434, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 134189, 624062, 390371, 230930
10327832, 9, 78, 99937.00, 435, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103561, 621698, 390638, 231259
10387842, 9, 78, 99941.00, 439, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 79663, 626336, 387319, 232390
10447842, 9, 77, 99943.00, 431, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 87987, 616154, 392032, 225917
10507846, 9, 78, 99939.00, 412, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 161541, 632743, 391512, 236895
10567856, 9, 78, 99937.00, 416, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 122931, 632791, 391206, 239005
10627856, 9, 77, 99940.00, 422, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 120136, 630210, 390831, 237328
10687860, 9, 78, 99938.00, 432, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 83947, 623033, 388124, 230620
10747860, 9, 77, 99944.00, 427, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105934, 622902, 393222, 229281
10807862, 9, 78, 99946.00, 411, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 80875, 626336, 390494, 232458
10867866, 9, 78, 99944.00, 415, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 81966, 623432, 390829, 228745
10927866, 9, 78, 99944.00, 401, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 138219, 622688, 389892, 229015
10987867, 9, 78, 99944.00, 407, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 112745, 617563, 389830, 223247
11047868, 9, 78, 99945.00, 419, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 56628, 619510, 387769, 226863
11107871, 9, 78, 99947.00, 402, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 112975, 609481, 388166, 218656
11167873, 9, 78, 99943.00, 410, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104864, 616129, 392069, 226308
11227873, 9, 79, 99946.00, 417, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 109635, 621079, 390044, 227930
11287877, 9, 79, 99951.00, 435, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 74755, 620855, 390568, 231145
11347877, 9, 79, 99951.00, 438, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 124496, 624910, 390323, 231728
11407878, 9, 79, 99954.00, 424, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 137833, 620034, 386211, 226594
11467881, 9, 79, 99953.00, 426, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 127674, 624795, 392095, 232967
11527881, 9, 78, 99956.00, 419, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 93024, 627862, 390894, 234084
11587881, 9, 78, 99953.00, 419, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85767, 619193, 390648, 225441
11647887, 9, 77, 99957.00, 403, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 128354, 619345, 391273, 225009
11707890, 9, 77, 99956.00, 411, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 130202, 616923, 388929, 225358
11767892, 9, 77, 99953.00, 394, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 116073, 622495, 390647, 227648
11827898, 9, 78, 99954.00, 400, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 132549, 623365, 390235, 229404
11887901, 9, 78, 99956.00, 404, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 59844, 619259, 390047, 225798
11947904, 9, 78, 99958.00, 398, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 96467, 621737, 390076, 230109
12007906, 9, 78, 99956.00, 399, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103784, 622083, 389254, 230364
12067912, 9, 78, 99960.00, 398, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 88676, 625772, 387246, 230951
12127916, 9, 78, 99963.00, 397, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 63042, 620263, 389780, 226011
12187918, 9, 79, 99967.00, 401, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 94717, 625453, 389836, 230627
12247924, 8, 78, 99972.00, 396, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 93605, 620746, 389537, 228329
12307927, 8, 79, 99974.00, 399, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 91812, 621555, 386850, 227727
12367930, 8, 78, 99970.00, 401, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 115203, 622067, 386892, 228258
12427936, 8, 79, 99969.00, 404, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 62531, 623692, 389050, 231696
12487939, 9, 79, 99971.00, 411, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 95572, 626784, 390134, 232800
12547941, 9, 79, 99968.00, 407, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90209, 625618, 386035, 231434
12607947, 8, 78, 99975.00, 391, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 73482, 615464, 389827, 222683
12667950, 8, 79, 99970.00, 378, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 74943, 616812, 390827, 224388
12727953, 8, 79, 99969.00, 373, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 115442, 619968, 390696, 226645
12787956, 8, 79, 99973.00, 375, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 122501, 619004, 390568, 224032
12847963, 8, 79, 99974.00, 372, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103470, 616573, 389130, 224560
12907965, 8, 79, 99977.00, 368, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 53155, 616547, 389754, 224076
12967968, 8, 79, 99986.00, 371, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 111472, 618755, 393098, 223404
13027974, 8, 79, 99986.00, 353, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 109205, 615713, 390259, 222626
13087977, 8, 79, 99984.00, 345, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 82713, 617399, 391416, 223089
13147979, 8, 80, 99988.00, 348, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 59017, 613642, 393029, 221180
13207986, 8, 80, 99987.00, 378, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 149771, 626546, 390077, 230781
13267988, 8, 80, 99983.00, 362, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104842, 620753, 391604, 227718
13327990, 8, 79, 99986.00, 355, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97428, 616842, 389557, 224172
13387996, 8, 80, 99981.00, 370, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 99549, 618388, 385304, 225393
13447999, 8, 80, 99986.00, 372, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 102460, 621827, 385686, 228889
13508001, 8, 80, 99985.00, 376, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98362, 617012, 391980, 226900
13568008, 8, 80, 99977.00, 381, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 96633, 619646, 388703, 226546
13628010, 8, 80, 99980.00, 377, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 60871, 619890, 389759, 226197
13688011, 8, 80, 99985.00, 385, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98905, 623813, 387182, 229982
13748014, 8, 80, 99990.00, 376, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 153403, 621512, 393008, 228191
13808020, 8, 80, 99993.00, 377, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 112158, 621822, 388707, 228423
13868023, 8, 80, 99986.00, 359, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 110172, 618875, 392476, 226060
13928026, 8, 80, 99991.00, 358, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 83867, 623149, 389552, 230200
13988032, 8, 80, 99991.00, 376, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 69400, 624552, 389492, 232067
14048033, 8, 80, 99995.00, 378, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 54026, 624998, 390302, 231705
14108036, 8, 80, 99997.00, 381, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 201444, 624930, 390909, 228060
14168042, 8, 80, 99991.00, 377, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 110370, 620378, 391880, 228703
14228043, 8, 80, 99996.00, 377, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85294, 618066, 391896, 225349
14288047, 8, 80, 99993.00, 359, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 101882, 620718, 391641, 225172
14348052, 8, 80, 99991.00, 389, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85006, 627634, 391460, 232293
14408053, 8, 80, 99994.00, 375, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 116839, 624778, 390761, 232025
14468057, 8, 80, 99995.00, 358, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 61164, 615906, 395131, 227525
14528063, 8, 80, 99994.00, 360, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97593, 624622, 391165, 231173
14588065, 8, 80, 99993.00, 380, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 93292, 629476, 391634, 233829
14648068, 8, 80, 99991.00, 368, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 111448, 622641, 391210, 228300
14708071, 8, 80, 99997.00, 352, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 99892, 616780, 384314, 223130
14768075, 8, 81, 99999.00, 346, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 81305, 617156, 392757, 225502
14828078, 8, 80, 100006.00, 361, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104017, 619510, 387069, 226941
14888081, 8, 80, 100001.00, 353, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 78408, 620909, 388856, 227535
14948086, 8, 80, 99996.00, 371, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 120199, 626501, 387906, 233099
15008089, 8, 80, 99999.00, 338, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 99438, 617085, 390099, 222953
15068092, 8, 81, 100001.00, 345, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 80163, 619299, 392544, 225416
15128096, 8, 81, 100000.00, 355, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103857, 627300, 388849, 234708
15188100, 8, 81, 100002.00, 375, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 112189, 623447, 386175, 230243
15248103, 8, 81, 100007.00, 352, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 141122, 617000, 389509, 223424
15308108, 8, 81, 100003.00, 336, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 68263, 617347, 389689, 224837
15368111, 8, 81, 100004.00, 319, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 82124, 618850, 385411, 225069
15428114, 8, 82, 100008.00, 321, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 129715, 617816, 389886, 223498
15488119, 8, 82, 100008.00, 343, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 94140, 619699, 389468, 227812
15548122, 8, 82, 100007.00, 347, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 147968, 621405, 390034, 228738
15608125, 8, 82, 100008.00, 349, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 61800, 619246, 386578, 229486
15668128, 8, 82, 100006.00, 359, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 129274, 619346, 391106, 228515
15728134, 8, 82, 100006.00, 352, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 114410, 620067, 388907, 227849
15788137, 8, 82, 100006.00, 352, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 72576, 624905, 390106, 231417
15848138, 8, 82, 100010.00, 353, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98989, 622877, 389265, 230694
15908145, 8, 82, 100012.00, 379, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 111930, 630484, 392307, 237155
15968148, 8, 82, 100012.00, 379, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 65081, 624011, 388821, 231670
16028149, 8, 82, 100011.00, 374, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98009, 622663, 390535, 228758
16088157, 8, 82, 100014.00, 366, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 76572, 625966, 387546, 230850
16148159, 8, 82, 100012.00, 375, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 108223, 626346, 392452, 235658
16208160, 8, 81, 100011.00, 375, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 69643, 636398, 391221, 240326
16268168, 8, 81, 100013.00, 382, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105004, 629435, 391606, 233920
16328170, 8, 81, 100008.00, 385, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 108503, 632009, 391699, 235334
16388172, 8, 81, 100012.00, 378, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 92597, 625047, 390705, 231983
